PK_TRANSACAO,FK_CONTA,FK_CLIENTE,FK_AGENCIA,FK_COLABORADOR,NUMERO_TRANSACAO,TS_TRANSACAO,NOME_TRANSACAO,TIPO_TRASACAO,VALOR_TRANSACAO
9522,827,827,6,88,9522,2022-05-19T18:44:49.437Z,Compra Crédito,Débito,-96.37
9523,726,726,3,91,9523,2018-11-29T13:39:38.529Z,Compra Débito,Débito,-166.53
9524,130,130,3,16,9524,2014-07-02T00:38:15.308Z,Saque,Débito,-150.78
9525,232,232,5,15,9525,2022-10-24T11:56:27.237Z,Compra Débito,Débito,-37.08
9526,266,266,7,100,9526,2018-10-10T22:28:21.527Z,Depósito em espécie,Crédito,35.99
9527,676,676,1,26,9527,2022-03-29T20:40:28.455Z,Compra Crédito,Débito,-45.09
9528,557,557,2,29,9528,2018-11-08T09:26:26.758Z,Compra Crédito,Débito,-12.99
9529,462,462,7,100,9529,2020-11-30T04:24:49.690Z,Pix - Realizado,Débito,-243.6
9530,271,271,4,57,9530,2022-12-25T02:29:10.973Z,Pix - Recebido,Crédito,173.6
9531,856,856,7,33,9531,2021-12-01T13:52:26.472Z,Compra Débito,Débito,-2.7
9532,639,639,7,71,9532,2022-07-09T12:48:52.089Z,Compra Débito,Débito,-8.64
9533,200,200,2,82,9533,2021-05-23T09:55:10.710Z,Compra Crédito,Débito,-228.1
9534,467,467,10,27,9534,2022-12-12T12:12:18.169Z,Pix - Realizado,Débito,-744.4
9535,84,84,7,42,9535,2020-02-25T14:12:50.054Z,Compra Crédito,Débito,-84.26
9536,429,429,5,43,9536,2020-05-17T08:50:49.966Z,Compra Débito,Débito,-73.31
9537,644,644,8,38,9537,2021-05-22T09:25:36.369Z,Compra Débito,Débito,-16.32
9538,445,445,1,92,9538,2010-03-31T20:40:47.073Z,Compra Débito,Débito,-27.73
9539,931,931,7,42,9539,2018-04-21T17:44:00.551Z,Compra Crédito,Débito,-80.71
9540,586,586,7,33,9540,2016-04-23T05:04:03.180Z,Compra Crédito,Débito,-48.43
9541,51,51,3,13,9541,2013-08-09T21:24:49.393Z,Compra Crédito,Débito,-16.78
9542,569,569,4,45,9542,2021-07-12T02:15:11.895Z,Transferência entre CC - Débito,Débito,-281.8
9543,327,327,3,98,9543,2018-08-30T13:53:47.613Z,Compra Crédito,Débito,-18.23
9544,563,563,1,62,9544,2021-06-16T14:00:20.539Z,Compra Crédito,Débito,-13.33
9545,611,611,6,48,9545,2022-12-30T22:02:27.894Z,Compra Crédito,Débito,-65.57
9546,905,905,1,80,9546,2012-05-21T08:53:54.582Z,Compra Crédito,Débito,-25.57
9547,849,849,7,7,9547,2020-10-12T09:33:13.372Z,Compra Débito,Débito,-8.13
9548,84,84,7,42,9548,2020-02-25T14:22:19.972Z,Compra Débito,Débito,-21.26
9549,503,503,7,14,9549,2022-12-30T23:36:55.909Z,Compra Crédito,Débito,-19.97
9550,36,36,7,14,9550,2020-05-23T14:39:11.798Z,Transferência entre CC - Débito,Débito,-841.6
9551,701,701,2,85,9551,2021-02-02T22:43:10.377Z,Compra Crédito,Débito,-110.84
9552,870,870,7,42,9552,2022-02-05T01:46:49.996Z,Pix - Recebido,Crédito,678.5
9553,105,105,7,7,9553,2016-06-13T11:55:54.275Z,Compra Crédito,Débito,-39.76
9554,961,961,6,28,9554,2018-10-05T05:42:38.751Z,Compra Crédito,Débito,-63.63
9555,901,901,2,9,9555,2011-07-26T13:46:19.132Z,Compra Débito,Débito,-40.75
9556,881,881,7,42,9556,2018-04-24T03:25:13.297Z,Compra Crédito,Débito,-30.12
9557,612,612,6,54,9557,2016-12-04T15:22:22.968Z,Compra Débito,Débito,-92.06
9558,900,900,1,60,9558,2022-12-30T12:43:28.063Z,Pix - Realizado,Débito,-138.4
9559,846,846,8,23,9559,2022-10-22T02:03:59.897Z,Estorno de Debito,Crédito,65.63
9560,744,744,7,7,9560,2022-12-28T11:53:27.423Z,Compra Crédito,Débito,-51.78
9561,480,480,7,7,9561,2016-05-25T02:24:11.889Z,Compra Débito,Débito,-638.78
9562,63,63,1,26,9562,2021-12-18T03:42:14.984Z,Compra Débito,Débito,-21.9
9563,741,741,7,100,9563,2020-08-09T22:50:26.790Z,Compra Débito,Débito,-122.79
9564,336,336,7,100,9564,2017-09-29T13:35:32.164Z,Compra Débito,Débito,-7.48
9565,375,375,2,70,9565,2020-03-12T18:51:17.296Z,Compra Crédito,Débito,-31.72
9566,787,787,4,19,9566,2022-12-30T18:16:32.408Z,Estorno de Debito,Crédito,46.73
9567,528,528,3,51,9567,2014-02-05T06:29:20.282Z,Compra Débito,Débito,-12.4
9568,85,85,7,14,9568,2022-01-06T05:39:01.864Z,Compra Crédito,Débito,-83.34
9569,84,84,7,42,9569,2020-02-29T17:05:30.000Z,Compra Crédito,Débito,-42.65
9570,230,230,7,7,9570,2021-08-09T19:11:43.797Z,TED - Recebido,Crédito,60920.0
9571,456,456,3,13,9571,2014-04-24T23:58:59.076Z,Compra Crédito,Débito,-28.87
9572,479,479,7,42,9572,2020-04-19T01:59:22.846Z,Compra Crédito,Débito,-24.71
9573,347,347,7,100,9573,2020-11-18T02:23:31.705Z,Pix - Realizado,Débito,-211.9
9574,274,274,4,19,9574,2015-10-30T15:11:04.544Z,DOC - Recebido,Crédito,15140.0
9575,788,788,1,80,9575,2013-08-08T11:36:32.875Z,Compra Crédito,Débito,-31.97
9576,643,643,7,7,9576,2020-04-02T15:27:27.587Z,Compra Crédito,Débito,-61.98
9577,22,22,1,26,9577,2014-11-25T15:09:28.585Z,Compra Crédito,Débito,-40.05
9578,125,125,1,61,9578,2019-07-16T20:31:36.312Z,Depósito em espécie,Crédito,16.71
9579,688,688,7,42,9579,2018-10-25T17:40:54.733Z,Depósito em espécie,Crédito,86.98
9580,286,286,7,71,9580,2022-12-11T00:19:16.897Z,Compra Crédito,Débito,-100.25
9581,390,390,7,14,9581,2022-01-15T12:17:39.693Z,Pix - Realizado,Débito,-353.8
9582,865,865,4,1,9582,2020-02-15T19:10:22.442Z,Depósito em espécie,Crédito,99.23
9583,493,493,7,42,9583,2021-03-06T22:53:20.844Z,Depósito em espécie,Crédito,14.14
9584,131,131,1,60,9584,2010-02-19T16:02:32.518Z,Estorno de Debito,Crédito,75.05
9585,409,409,2,82,9585,2012-02-17T11:23:01.054Z,Compra Débito,Débito,-11.17
9586,183,183,1,62,9586,2019-07-31T20:55:51.429Z,Compra Débito,Débito,-24.8
9587,562,562,10,30,9587,2022-07-07T19:55:00.349Z,Pix - Realizado,Débito,-381.6
9588,892,892,1,18,9588,2011-10-15T21:31:42.478Z,Compra Débito,Débito,-138.89
9589,516,516,1,36,9589,2015-03-04T13:42:02.162Z,Compra Débito,Débito,-27.36
9590,630,630,8,89,9590,2022-03-08T13:23:15.735Z,Compra Débito,Débito,-5.01
9591,681,681,7,42,9591,2021-09-16T04:00:04.907Z,Compra Débito,Débito,-216.78
9592,620,620,7,71,9592,2020-06-15T01:04:06.573Z,Compra Débito,Débito,-114.53
9593,981,981,10,17,9593,2022-10-09T23:00:47.288Z,Pix - Recebido,Crédito,196.2
9594,82,82,10,25,9594,2022-05-25T06:20:09.641Z,Compra Débito,Débito,-40.21
9595,956,956,8,10,9595,2020-10-25T00:36:09.401Z,Depósito em espécie,Crédito,9.92
9596,130,130,3,16,9596,2014-07-02T06:42:15.949Z,Compra Crédito,Débito,-57.26
9597,366,366,1,80,9597,2015-09-07T16:34:29.055Z,Compra Crédito,Débito,-26.52
9598,901,901,2,9,9598,2011-07-26T16:51:00.687Z,Compra Crédito,Débito,-253.43
9599,234,234,5,49,9599,2020-06-27T12:00:17.392Z,Compra Crédito,Débito,-66.84
9600,895,895,7,14,9600,2016-04-27T12:58:50.894Z,Compra Débito,Débito,-29.32
9601,987,987,7,33,9601,2018-07-10T05:06:21.694Z,Compra Crédito,Débito,-29.32
9602,891,891,7,33,9602,2018-05-09T19:53:20.786Z,Compra Crédito,Débito,-21.79
9603,696,696,7,100,9603,2018-03-16T22:04:03.992Z,Pagamento de boleto,Débito,-581.2
9604,458,458,7,14,9604,2017-10-30T11:17:33.586Z,Depósito em espécie,Crédito,22.16
9605,593,593,7,7,9605,2021-02-17T22:54:54.394Z,Compra Débito,Débito,-52.85
9606,612,612,6,54,9606,2016-12-04T15:50:21.110Z,Compra Débito,Débito,-30.43
9607,701,701,2,85,9607,2021-02-03T03:53:57.494Z,Transferência entre CC - Crédito,Crédito,601.4
9608,146,146,1,80,9608,2014-12-10T16:43:06.307Z,Compra Débito,Débito,-16.41
9609,433,433,9,99,9609,2021-11-29T10:41:00.332Z,Depósito em espécie,Crédito,88.93
9610,709,709,3,31,9610,2020-04-08T05:41:55.180Z,Compra Débito,Débito,-18.78
9611,182,182,4,45,9611,2019-09-13T01:15:55.517Z,Depósito em espécie,Crédito,29.7
9612,141,141,7,42,9612,2022-04-13T13:04:13.645Z,Compra Débito,Débito,-115.66
9613,90,90,1,11,9613,2015-02-27T10:14:42.399Z,Saque,Débito,-1792.53
9614,1,1,5,15,9614,2016-05-29T07:28:01.325Z,Saque,Débito,-279.15
9615,678,678,9,66,9615,2022-08-22T07:44:01.639Z,Compra Crédito,Débito,-14.01
9616,316,316,7,33,9616,2022-10-16T22:27:27.784Z,Depósito em espécie,Crédito,69.59
9617,202,202,7,100,9617,2017-01-12T03:48:46.642Z,Compra Débito,Débito,-14.9
9618,798,798,3,13,9618,2020-06-16T08:56:43.539Z,TED - Recebido,Crédito,6355.0
9619,417,417,7,14,9619,2022-02-07T03:12:47.900Z,Saque,Débito,-153.0
9620,354,354,7,100,9620,2016-02-13T05:47:27.672Z,Compra Crédito,Débito,-39.06
9621,384,384,3,98,9621,2018-07-29T16:07:49.486Z,Compra Crédito,Débito,-3.99
9622,779,779,9,83,9622,2021-05-09T04:25:24.799Z,Saque,Débito,-510.34
9623,274,274,4,19,9623,2017-09-08T08:12:36.190Z,Compra Crédito,Débito,-117.12
9624,243,243,5,49,9624,2021-05-22T07:48:49.526Z,Compra Débito,Débito,-27.96
9625,414,414,1,39,9625,2013-11-08T15:17:01.914Z,Compra Débito,Débito,-10.7
9626,297,297,1,32,9626,2021-11-03T15:06:11.789Z,Pix - Recebido,Crédito,1601.7
9627,205,205,5,55,9627,2019-07-28T22:03:47.466Z,Compra Débito,Débito,-102.83
9628,132,132,7,14,9628,2021-12-02T11:01:12.491Z,Compra Crédito,Débito,-67.91
9629,610,610,7,42,9629,2021-04-01T02:43:17.578Z,Pix - Recebido,Crédito,275.9
9630,822,822,5,34,9630,2022-10-18T07:16:56.239Z,Compra Crédito,Débito,-13.1
9631,419,419,6,4,9631,2020-08-26T17:36:42.532Z,Compra Crédito,Débito,-11.81
9632,793,793,7,71,9632,2022-12-30T23:59:59.540Z,Saque,Débito,-11.28
9633,337,337,7,100,9633,2018-09-04T14:13:27.551Z,Compra Crédito,Débito,-39.17
9634,144,144,7,14,9634,2018-12-30T14:53:56.599Z,Compra Débito,Débito,-7.5
9635,793,793,7,71,9635,2022-12-30T23:59:59.566Z,Compra Crédito,Débito,-47.08
9636,959,959,1,61,9636,2017-07-07T19:41:55.153Z,Compra Crédito,Débito,-12.48
9637,528,528,3,51,9637,2014-02-05T09:52:39.511Z,Compra Crédito,Débito,-28.71
9638,291,291,3,98,9638,2022-02-03T06:28:04.905Z,Pix - Recebido,Crédito,218.2
9639,964,964,7,7,9639,2021-10-01T05:05:46.622Z,Compra Débito,Débito,-14.2
9640,708,708,3,73,9640,2019-03-25T23:31:39.509Z,Compra Débito,Débito,-11.67
9641,920,920,2,86,9641,2022-12-29T22:44:25.293Z,Pix - Realizado,Débito,-188.5
9642,746,746,7,100,9642,2022-11-07T14:22:04.595Z,Pix - Recebido,Crédito,1963.5
9643,895,895,7,14,9643,2016-04-28T17:20:05.059Z,Transferência entre CC - Débito,Débito,-933.9
9644,958,958,6,40,9644,2015-07-12T11:14:05.962Z,Compra Crédito,Débito,-12.03
9645,448,448,8,10,9645,2021-02-03T12:26:35.411Z,Pix - Realizado,Débito,-133.9
9646,388,388,3,98,9646,2015-04-17T03:10:54.600Z,Compra Débito,Débito,-15.49
9647,55,55,8,47,9647,2022-05-27T21:17:56.503Z,Pix - Realizado,Débito,-1308.2
9648,129,129,1,32,9648,2022-08-05T22:13:36.997Z,Compra Débito,Débito,-14.55
9649,706,706,7,14,9649,2018-12-25T12:50:49.958Z,Compra Crédito,Débito,-63.89
9650,757,757,1,60,9650,2010-10-13T11:50:38.057Z,Compra Débito,Débito,-158.52
9651,608,608,2,82,9651,2011-03-08T17:35:25.715Z,Depósito em espécie,Crédito,25.37
9652,32,32,8,69,9652,2019-02-24T23:18:01.918Z,Compra Débito,Débito,-30.7
9653,384,384,3,98,9653,2018-07-29T16:40:23.232Z,Compra Débito,Débito,-53.5
9654,922,922,7,100,9654,2018-04-23T11:00:53.182Z,Saque,Débito,-49.67
9655,783,783,7,14,9655,2017-10-19T10:17:55.610Z,Compra Débito,Débito,-32.72
9656,899,899,1,92,9656,2021-06-06T23:44:01.757Z,Compra Débito,Débito,-19.0
9657,453,453,4,1,9657,2015-03-08T10:56:32.071Z,Compra Crédito,Débito,-15.29
9658,185,185,3,51,9658,2015-07-13T16:56:32.763Z,Compra Crédito,Débito,-5.92
9659,165,165,7,42,9659,2022-10-14T05:26:10.830Z,Compra Débito,Débito,-4.8
9660,903,903,7,71,9660,2018-10-07T05:56:27.329Z,Compra Débito,Débito,-3.82
9661,457,457,7,7,9661,2020-09-05T08:19:19.172Z,Compra Débito,Débito,-6.31
9662,702,702,7,42,9662,2022-06-30T02:08:38.796Z,Depósito em espécie,Crédito,45.77
9663,410,410,7,14,9663,2020-02-11T17:32:34.708Z,Saque,Débito,-543.12
9664,937,937,7,71,9664,2022-09-26T00:46:57.026Z,Compra Crédito,Débito,-7.2
9665,304,304,7,42,9665,2020-04-21T19:30:19.349Z,Compra Crédito,Débito,-55.86
9666,20,20,3,91,9666,2019-07-21T09:09:20.883Z,Compra Débito,Débito,-28.67
9667,469,469,7,33,9667,2018-09-22T15:17:23.822Z,Compra Crédito,Débito,-2.51
9668,208,208,4,35,9668,2019-05-31T20:11:08.292Z,Compra Débito,Débito,-13.08
9669,988,988,6,28,9669,2021-12-09T01:07:36.207Z,Pix - Realizado,Débito,-65.7
9670,546,546,1,61,9670,2021-11-12T04:52:59.813Z,Saque,Débito,-128.9
9671,877,877,7,7,9671,2019-03-29T02:14:48.235Z,Compra Crédito,Débito,-18.64
9672,983,983,1,39,9672,2022-03-26T23:49:51.445Z,Pix - Recebido,Crédito,221.7
9673,678,678,9,66,9673,2022-09-03T17:10:17.161Z,Pix - Realizado,Débito,-353.0
9674,30,30,9,77,9674,2021-12-14T18:09:10.237Z,Pix - Realizado,Débito,-1608.5
9675,23,23,7,33,9675,2016-07-17T02:07:12.448Z,Compra Crédito,Débito,-19.88
9676,844,844,7,7,9676,2018-01-05T21:01:59.169Z,Compra Crédito,Débito,-32.56
9677,776,776,4,1,9677,2018-05-23T05:15:28.470Z,Transferência entre CC - Crédito,Crédito,182.9
9678,63,63,1,26,9678,2021-12-18T08:30:49.602Z,Pix - Recebido,Crédito,2286.2
9679,495,495,7,33,9679,2022-10-05T12:31:54.795Z,Compra Débito,Débito,-72.63
9680,607,607,7,42,9680,2021-11-23T04:13:34.239Z,Compra Crédito,Débito,-41.56
9681,771,771,1,80,9681,2019-06-27T03:13:51.555Z,Compra Débito,Débito,-10.0
9682,338,338,7,42,9682,2022-05-19T10:56:14.857Z,Pix - Realizado,Débito,-464.2
9683,564,564,1,80,9683,2020-04-12T03:15:39.096Z,TED - Recebido,Crédito,9430.0
9684,668,668,6,40,9684,2020-09-02T20:57:22.169Z,Compra Débito,Débito,-124.26
9685,899,899,1,92,9685,2021-06-07T02:34:43.474Z,Compra Débito,Débito,-8.78
9686,516,516,1,36,9686,2017-02-11T18:37:57.055Z,Compra Crédito,Débito,-45.41
9687,105,105,7,7,9687,2016-06-19T14:56:48.312Z,Depósito em espécie,Crédito,120.92
9688,916,916,3,73,9688,2015-03-06T09:11:00.022Z,Compra Débito,Débito,-7.45
9689,137,137,1,36,9689,2019-04-11T23:46:01.170Z,Compra Débito,Débito,-85.95
9690,611,611,6,48,9690,2022-12-30T22:02:45.003Z,Compra Débito,Débito,-82.82
9691,464,464,3,13,9691,2014-11-21T13:08:14.002Z,Compra Crédito,Débito,-15.36
9692,651,651,7,7,9692,2016-06-15T16:17:00.340Z,Compra Débito,Débito,-155.7
9693,250,250,5,55,9693,2017-05-14T11:43:31.453Z,Compra Crédito,Débito,-62.5
9694,242,242,7,14,9694,2019-10-30T13:23:37.571Z,Compra Débito,Débito,-87.29
9695,46,46,7,33,9695,2019-08-23T02:57:29.468Z,Depósito em espécie,Crédito,119.35
9696,53,53,5,63,9696,2022-12-21T18:18:57.939Z,Pix - Realizado,Débito,-461.3
9697,271,271,4,57,9697,2022-12-29T07:46:36.978Z,Pix - Realizado,Débito,-864.0
9698,886,886,7,33,9698,2022-12-09T23:50:05.860Z,Compra Crédito,Débito,-72.79
9699,148,148,9,93,9699,2020-02-19T21:22:22.772Z,Compra Débito,Débito,-10.01
9700,47,47,1,11,9700,2013-09-06T22:56:18.576Z,Compra Crédito,Débito,-74.84
9701,181,181,2,85,9701,2012-03-08T11:10:11.887Z,Depósito em espécie,Crédito,166.83
9702,396,396,7,71,9702,2022-01-20T11:25:20.314Z,Compra Débito,Débito,-127.71
9703,559,559,2,86,9703,2016-03-23T05:18:11.123Z,Depósito em espécie,Crédito,26.4
9704,579,579,7,33,9704,2019-07-13T18:08:25.240Z,Compra Débito,Débito,-101.19
9705,605,605,3,16,9705,2015-07-19T14:06:33.275Z,Compra Débito,Débito,-10.96
9706,85,85,7,14,9706,2022-01-11T20:41:41.325Z,Compra Débito,Débito,-58.53
9707,961,961,6,28,9707,2018-10-05T06:26:14.066Z,Compra Crédito,Débito,-22.88
9708,322,322,6,88,9708,2021-03-10T04:17:41.257Z,Pix - Realizado,Débito,-259.9
9709,845,845,3,13,9709,2013-07-08T01:23:52.521Z,Compra Crédito,Débito,-33.09
9710,932,932,2,81,9710,2016-05-07T10:31:05.842Z,Depósito em espécie,Crédito,69.14
9711,512,512,5,55,9711,2017-11-08T01:47:20.864Z,Compra Débito,Débito,-7.38
9712,808,808,3,31,9712,2014-11-26T19:44:29.189Z,Compra Débito,Débito,-53.56
9713,227,227,3,16,9713,2017-08-18T14:49:35.948Z,Compra Débito,Débito,-14.7
9714,226,226,4,35,9714,2022-08-11T20:33:35.168Z,Transferência entre CC - Crédito,Crédito,2247.7
9715,775,775,4,57,9715,2019-11-06T07:46:22.944Z,Compra Débito,Débito,-208.81
9716,631,631,6,88,9716,2016-06-22T02:33:54.734Z,Compra Débito,Débito,-32.99
9717,898,898,4,45,9717,2018-02-15T16:23:06.701Z,Compra Débito,Débito,-24.77
9718,518,518,3,31,9718,2014-11-11T14:12:49.348Z,Compra Crédito,Débito,-42.08
9719,981,981,10,17,9719,2022-10-13T13:54:13.912Z,Compra Crédito,Débito,-24.64
9720,855,855,7,71,9720,2016-09-23T05:30:36.393Z,Depósito em espécie,Crédito,67.22
9721,730,730,8,69,9721,2020-06-04T23:57:12.717Z,Estorno de Debito,Crédito,72.35
9722,641,641,7,100,9722,2020-10-31T15:17:40.494Z,Compra Crédito,Débito,-145.88
9723,999,999,7,42,9723,2020-09-14T03:48:26.681Z,Depósito em espécie,Crédito,42.02
9724,327,327,3,98,9724,2018-08-31T02:23:07.637Z,Depósito em espécie,Crédito,87.36
9725,344,344,7,71,9725,2022-04-01T04:28:19.552Z,Compra Débito,Débito,-15.03
9726,84,84,7,42,9726,2020-03-01T06:11:40.243Z,Compra Débito,Débito,-45.6
9727,602,602,7,33,9727,2021-01-28T15:56:32.174Z,Depósito em espécie,Crédito,182.34
9728,449,449,7,14,9728,2022-03-25T00:09:28.649Z,Pix - Realizado,Débito,-236.1
9729,103,103,7,42,9729,2017-08-01T00:50:14.741Z,Compra Crédito,Débito,-4.44
9730,652,652,7,14,9730,2022-06-12T02:12:29.375Z,Compra Crédito,Débito,-38.98
9731,809,809,1,11,9731,2022-04-24T08:30:17.321Z,Compra Débito,Débito,-30.35
9732,12,12,2,90,9732,2013-05-20T11:32:41.798Z,Compra Débito,Débito,-73.47
9733,440,440,4,57,9733,2018-10-04T04:53:22.225Z,Compra Crédito,Débito,-63.92
9734,917,917,1,36,9734,2021-01-10T22:22:08.893Z,Saque,Débito,-62.85
9735,803,803,7,100,9735,2022-09-24T18:23:47.979Z,Compra Crédito,Débito,-15.96
9736,49,49,7,100,9736,2021-07-20T17:31:08.483Z,Compra Crédito,Débito,-29.31
9737,639,639,7,71,9737,2022-07-24T20:08:37.855Z,Compra Débito,Débito,-47.28
9738,432,432,7,100,9738,2019-01-17T10:57:23.050Z,Compra Débito,Débito,-38.2
9739,154,154,7,33,9739,2018-11-03T20:06:43.067Z,Compra Crédito,Débito,-215.22
9740,778,778,5,55,9740,2017-05-03T15:12:23.820Z,Compra Débito,Débito,-7.88
9741,103,103,7,42,9741,2017-08-12T20:09:57.054Z,Compra Débito,Débito,-86.93
9742,61,61,1,11,9742,2013-06-22T19:54:22.676Z,Compra Débito,Débito,-107.13
9743,756,756,7,100,9743,2020-06-17T02:42:59.460Z,Compra Crédito,Débito,-76.89
9744,229,229,7,14,9744,2020-12-08T14:05:11.396Z,Pix - Recebido,Crédito,137.5
9745,162,162,7,42,9745,2022-12-27T05:14:59.787Z,Compra Débito,Débito,-24.58
9746,688,688,7,42,9746,2018-10-27T05:24:01.617Z,Compra Débito,Débito,-15.03
9747,764,764,7,42,9747,2017-11-23T14:09:17.368Z,Compra Crédito,Débito,-42.94
9748,491,491,7,100,9748,2018-02-04T06:20:11.240Z,Compra Crédito,Débito,-11.68
9749,353,353,7,71,9749,2022-10-30T10:18:11.963Z,Compra Crédito,Débito,-26.05
9750,730,730,8,69,9750,2020-06-11T16:06:43.824Z,Compra Débito,Débito,-10.59
9751,195,195,4,45,9751,2015-08-14T21:08:42.829Z,Compra Débito,Débito,-96.2
9752,25,25,8,23,9752,2022-09-09T19:05:55.441Z,Compra Débito,Débito,-7.09
9753,597,597,2,94,9753,2020-07-15T20:16:12.844Z,Compra Crédito,Débito,-38.38
9754,780,780,8,6,9754,2018-03-25T00:43:45.093Z,Compra Débito,Débito,-8.83
9755,340,340,4,35,9755,2021-12-11T14:53:43.399Z,Pix - Recebido,Crédito,351.2
9756,924,924,3,91,9756,2017-11-17T13:33:07.927Z,Saque,Débito,-129.01
9757,165,165,7,42,9757,2022-12-05T03:18:41.297Z,Pix - Recebido,Crédito,317.3
9758,429,429,5,43,9758,2020-05-17T11:34:22.686Z,Compra Crédito,Débito,-24.42
9759,77,77,7,100,9759,2018-03-19T17:59:34.389Z,Compra Crédito,Débito,-24.71
9760,845,845,3,13,9760,2013-07-08T07:15:18.912Z,Compra Crédito,Débito,-87.18
9761,828,828,2,24,9761,2013-03-09T07:34:39.166Z,Compra Crédito,Débito,-15.25
9762,566,566,7,7,9762,2021-09-10T02:15:24.493Z,Pix - Realizado,Débito,-540.3
9763,146,146,1,80,9763,2014-12-10T16:44:11.502Z,Compra Débito,Débito,-20.27
9764,240,240,7,14,9764,2022-06-25T22:15:49.610Z,Depósito em espécie,Crédito,89.31
9765,953,953,7,7,9765,2021-09-07T05:28:40.290Z,Compra Débito,Débito,-20.74
9766,577,577,1,61,9766,2021-02-03T10:51:24.737Z,Compra Crédito,Débito,-61.15
9767,409,409,2,82,9767,2012-02-17T11:41:19.896Z,Compra Débito,Débito,-61.76
9768,830,830,1,18,9768,2015-05-07T18:04:15.303Z,Compra Débito,Débito,-30.87
9769,209,209,7,14,9769,2016-12-19T12:54:59.325Z,Saque,Débito,-481.69
9770,873,873,6,44,9770,2021-01-10T18:51:28.243Z,Depósito em espécie,Crédito,53.19
9771,944,944,7,7,9771,2021-12-16T06:49:58.319Z,Compra Débito,Débito,-48.63
9772,41,41,1,32,9772,2020-08-13T10:41:59.149Z,Compra Crédito,Débito,-28.89
9773,586,586,7,33,9773,2016-04-23T05:25:44.847Z,Compra Crédito,Débito,-19.18
9774,746,746,7,100,9774,2022-11-07T15:47:49.829Z,Compra Crédito,Débito,-16.38
9775,96,96,7,71,9775,2021-12-11T20:51:47.091Z,Compra Débito,Débito,-32.63
9776,608,608,2,82,9776,2011-03-08T17:56:20.579Z,Compra Crédito,Débito,-18.35
9777,457,457,7,7,9777,2020-10-11T00:37:50.011Z,DOC - Recebido,Crédito,21165.0
9778,359,359,1,80,9778,2014-05-13T01:56:52.878Z,TED - Recebido,Crédito,22390.0
9779,350,350,7,7,9779,2017-06-13T12:30:26.429Z,Compra Crédito,Débito,-28.26
9780,897,897,7,33,9780,2021-11-19T21:00:45.139Z,Pix - Realizado,Débito,-214.2
9781,925,925,9,74,9781,2020-10-14T22:46:53.975Z,Compra Crédito,Débito,-92.12
9782,222,222,6,22,9782,2019-02-10T14:29:45.853Z,Compra Débito,Débito,-9.61
9783,113,113,7,100,9783,2022-03-25T04:19:44.104Z,Pix - Recebido,Crédito,704.5
9784,608,608,2,82,9784,2011-03-11T22:26:31.854Z,Depósito em espécie,Crédito,71.76
9785,224,224,7,7,9785,2022-02-24T15:10:04.265Z,Compra Crédito,Débito,-52.63
9786,712,712,7,42,9786,2022-12-27T05:30:45.014Z,Pix - Realizado,Débito,-252.2
9787,503,503,7,14,9787,2022-12-30T23:58:46.382Z,Compra Débito,Débito,-38.55
9788,661,661,5,55,9788,2015-11-26T00:49:04.697Z,DOC - Recebido,Crédito,5960.0
9789,30,30,9,77,9789,2021-12-14T19:17:03.018Z,Pix - Realizado,Débito,-163.6
9790,440,440,4,57,9790,2018-10-12T23:46:09.361Z,Compra Crédito,Débito,-25.15
9791,710,710,7,42,9791,2017-06-07T09:31:28.344Z,Compra Crédito,Débito,-80.53
9792,992,992,2,82,9792,2014-07-10T13:54:24.612Z,Compra Débito,Débito,-110.0
9793,956,956,8,10,9793,2020-10-29T19:24:12.082Z,Compra Crédito,Débito,-7.42
9794,260,260,7,7,9794,2021-05-01T01:54:31.008Z,Compra Débito,Débito,-6.76
9795,918,918,1,75,9795,2014-11-03T23:20:09.740Z,Transferência entre CC - Crédito,Crédito,705.7
9796,832,832,7,33,9796,2017-01-22T20:14:29.135Z,Compra Crédito,Débito,-50.34
9797,504,504,7,42,9797,2019-04-14T20:48:17.994Z,Compra Débito,Débito,-129.68
9798,666,666,7,42,9798,2022-08-01T10:24:41.531Z,Pix - Recebido,Crédito,325.4
9799,986,986,3,98,9799,2019-08-18T10:51:23.827Z,Saque,Débito,-191.24
9800,221,221,4,45,9800,2018-11-17T13:01:47.327Z,Compra Crédito,Débito,-137.7
9801,448,448,8,10,9801,2021-02-03T14:16:22.953Z,Pagamento de boleto,Débito,-360.8
9802,646,646,7,14,9802,2016-09-18T06:08:24.536Z,Compra Crédito,Débito,-106.08
9803,642,642,7,100,9803,2020-01-06T16:45:06.976Z,Depósito em espécie,Crédito,28.67
