PK_PROPOSTA,FK_CLIENTE,FK_COLABORADOR,FK_AGENCIA,NUMERO_PROPOSTA,TS_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
1807,197,29,2,1807,2019-06-09T00:28:34.529Z,0.02329999953508377,115276.97,163031.28,47754.31,5045.27,33,2,Validação documentos
1808,794,39,1,1808,2014-04-09T05:32:29.134Z,0.0203000009059906,44369.48,62799.42,18429.94,1296.96,59,0,Em análise
1809,111,87,9,1809,2016-03-13T02:42:36.787Z,0.013399999588727951,180113.98,214462.17,34348.19,3220.13,104,0,Aprovada
1810,163,77,9,1810,2010-09-26T06:20:30.449Z,0.009700000286102295,49836.84,59165.18,9328.34,2884.79,19,1,Enviada
1811,544,94,2,1811,2019-04-27T05:05:22.444Z,0.023099999874830246,76372.95,103404.58,27031.63,1997.68,94,2,Enviada
1812,296,41,8,1812,2016-02-15T01:02:32.267Z,0.01549999974668026,14827.06,17998.13,3171.07,422.76,51,6,Aprovada
1813,36,62,1,1813,2015-12-17T20:24:47.001Z,0.015799999237060547,48029.58,74767.14,26737.56,1455.57,47,0,Validação documentos
1814,631,79,10,1814,2011-01-28T13:39:07.606Z,0.01640000008046627,104094.59,139404.99,35310.4,2406,76,0,Em análise
1815,37,56,9,1815,2013-02-14T08:05:33.701Z,0.009499999694526196,101795.76,131557.28,29761.52,1581.4,100,4,Aprovada
1816,219,96,6,1816,2016-02-17T08:38:12.731Z,0.01080000028014183,74259.94,124668.69,50408.75,1579.21,66,0,Em análise
1817,231,43,5,1817,2021-01-19T15:05:47.267Z,0.021400000900030136,19947.95,35966.8,16018.85,468.83,114,4,Em análise
1818,967,51,3,1818,2014-04-06T13:30:55.443Z,0.02250000089406967,44451.24,85163.47,40712.23,1506.53,49,1,Validação documentos
1819,361,1,4,1819,2011-09-04T10:30:42.201Z,0.02199999988079071,101655.91,176695.97,75040.06,3043.39,61,0,Aprovada
1820,662,27,10,1820,2011-06-03T07:20:11.924Z,0.012500000186264515,32211.67,40349.03,8137.36,5605.92,6,3,Aprovada
1821,945,82,2,1821,2017-12-16T20:37:06.090Z,0.02370000071823597,75050.74,114673.73,39622.99,2182.91,72,3,Enviada
1822,130,54,6,1822,2012-06-13T10:28:22.236Z,0.01889999955892563,69066.83,110092.35,41025.52,1709.76,77,5,Validação documentos
1823,726,18,1,1823,2010-03-16T12:55:50.217Z,0.01209999993443489,117025.69,186553.26,69527.57,1853.78,120,2,Aprovada
1824,759,70,2,1824,2022-04-25T00:28:38.124Z,0.01590000092983246,84635.51,156077.96,71442.45,1913.71,77,2,Enviada
1825,773,73,3,1825,2021-04-25T14:17:04.081Z,0.020800000056624413,58205.85,103534.86,45329.01,1425.12,92,2,Enviada
1826,287,9,2,1826,2018-12-20T05:34:52.649Z,0.017000000923871994,27097.46,35469.85,8372.39,576.98,95,1,Enviada
1827,206,60,1,1827,2020-03-17T20:25:11.261Z,0.018200000748038292,158541.83,200594.1,42052.27,4856.3,50,5,Enviada
1828,710,6,8,1828,2018-03-20T04:19:36.477Z,0.013199999928474426,15538.26,25101.3,9563.04,432.66,49,0,Em análise
1829,727,62,1,1829,2014-09-24T15:08:26.387Z,0.01899999938905239,52139.05,79266.02,27126.97,1185.21,96,6,Enviada
1830,640,30,10,1830,2015-09-06T10:48:12.488Z,0.016899999231100082,133423.72,200393.46,66969.74,2909.6,89,4,Validação documentos
1831,519,23,8,1831,2015-10-20T11:49:26.839Z,0.020999999716877937,114473.14,163677.21,49204.07,4651.3,35,2,Aprovada
1832,564,52,8,1832,2010-06-06T20:49:45.499Z,0.016899999231100082,142535.04,232291.13,89756.09,5428.24,35,6,Validação documentos
1833,496,99,9,1833,2016-08-24T08:40:28.449Z,0.013500000350177288,23052.09,34106.11,11054.02,698.25,44,2,Aprovada
1834,53,58,5,1834,2013-12-10T15:17:22.345Z,0.019099999219179153,60652.03,101730.49,41078.46,1871.54,51,4,Em análise
1835,711,43,5,1835,2015-02-22T03:54:24.898Z,0.016499999910593033,133056.97,201729.16,68672.19,3658.65,56,3,Enviada
1836,137,13,3,1836,2017-11-09T16:58:26.690Z,0.013100000098347664,32924.86,47501.69,14576.83,1299.15,31,4,Validação documentos
1837,922,16,3,1837,2010-12-11T02:22:25.431Z,0.023600000888109207,12126.67,17030.3,4903.63,369.15,64,0,Aprovada
1838,299,16,3,1838,2022-02-21T18:34:41.205Z,0.008799999952316284,49780.15,82928.99,33148.84,1215.66,51,5,Em análise
1839,784,69,8,1839,2022-08-20T10:32:15.366Z,0.011300000362098217,156836.21,196706.77,39870.56,8805.32,20,5,Aprovada
1840,296,61,1,1840,2015-10-14T07:39:41.826Z,0.018300000578165054,12886.51,16571.04,3684.53,273.74,109,2,Aprovada
1841,56,86,2,1841,2010-10-14T07:16:48.247Z,0.010400000028312206,68972.93,98224.81,29251.88,1254.27,82,2,Enviada
1842,499,92,1,1842,2017-12-06T01:32:57.655Z,0.018300000578165054,35425.35,64151.45,28726.1,833.25,83,5,Validação documentos
1843,670,82,2,1843,2011-10-12T15:48:45.141Z,0.018300000578165054,98751.66,161914.58,63162.92,2478.9,72,4,Em análise
1844,795,37,8,1844,2013-08-06T22:32:34.358Z,0.014399999752640724,40240.6,73613.99,33373.39,5361.46,8,4,Enviada
1845,834,69,8,1845,2014-12-21T17:35:51.902Z,0.023000000044703484,8432.48,11061.33,2628.85,552.83,19,4,Validação documentos
1846,764,28,6,1846,2020-07-19T11:20:47.338Z,0.013199999928474426,51404.93,95814.2,44409.27,884.97,111,1,Enviada
1847,576,76,2,1847,2022-12-22T10:58:35.337Z,0.009800000116229057,78350.69,136876.6,58525.91,2088.34,47,6,Validação documentos
1848,950,29,2,1848,2015-02-18T20:59:10.517Z,0.015599999576807022,28303.82,51613.28,23309.46,523.19,120,5,Aprovada
1849,439,67,5,1849,2020-02-05T22:45:37.053Z,0.019300000742077827,7725.67,13603.08,5877.41,212.98,63,2,Em análise
1850,46,20,9,1850,2021-09-14T02:43:06.381Z,0.011099999770522118,95195.21,181513.11,86317.9,1476,114,0,Enviada
1851,967,6,8,1851,2016-10-04T22:47:26.564Z,0.02370000071823597,94498.1,156119.02,61620.92,2846.14,66,6,Enviada
1852,504,9,2,1852,2015-07-23T16:19:48.250Z,0.00930000003427267,96302.68,144220.6,47917.92,1859.18,71,6,Validação documentos
1853,953,69,8,1853,2017-09-22T03:35:14.362Z,0.017400000244379044,127497.62,227379.55,99881.93,3702.43,53,1,Aprovada
1854,731,15,5,1854,2011-10-11T09:13:04.542Z,0.008500000461935997,141747.26,212186.49,70439.23,1898.09,119,6,Aprovada
1855,25,67,5,1855,2013-10-04T18:06:46.400Z,0.014600000344216824,160150.59,236942.41,76791.82,10706.29,17,5,Em análise
1856,998,22,6,1856,2016-05-15T04:35:33.519Z,0.01549999974668026,80007.69,156636.87,76629.18,6401.31,14,3,Aprovada
1857,820,28,6,1857,2013-10-29T12:53:24.830Z,0.02280000038444996,103381.47,144779.11,41397.64,5825.84,23,2,Em análise
1858,631,31,3,1858,2012-11-03T14:22:39.423Z,0.021199999377131462,107362.24,207340.55,99978.31,2475.8,120,5,Aprovada
1859,18,29,2,1859,2011-08-31T22:03:13.971Z,0.01899999938905239,39730.35,54468.7,14738.35,1285.71,47,4,Aprovada
1860,74,20,9,1860,2012-10-04T02:55:57.243Z,0.015399999916553497,93850.6,145223.6,51373,4876.7,23,0,Em análise
1861,671,11,1,1861,2019-12-07T03:13:14.823Z,0.023800000548362732,134370.43,228470.55,94100.12,3561.76,97,3,Enviada
1862,599,52,8,1862,2012-06-27T04:22:58.511Z,0.01850000023841858,5455.5,9456.87,4001.37,185.07,43,3,Enviada
1863,898,72,1,1863,2016-07-04T01:39:44.829Z,0.020600000396370888,162846.99,197146.21,34299.22,3718.42,114,1,Aprovada
1864,440,80,1,1864,2012-09-28T02:20:10.577Z,0.0203000009059906,69990.6,98468.37,28477.77,2267.99,49,6,Em análise
1865,573,94,2,1865,2017-08-04T14:25:38.738Z,0.02410000003874302,157294.37,208146.84,50852.47,7425.26,30,0,Enviada
1866,78,56,9,1866,2011-12-31T19:59:08.354Z,0.01899999938905239,38402.78,74791.51,36388.73,932.72,81,0,Validação documentos
1867,868,31,3,1867,2021-08-31T15:13:05.503Z,0.01940000057220459,10721.85,21422.73,10700.88,309.58,58,4,Em análise
1868,566,81,2,1868,2018-01-03T06:45:42.675Z,0.021900000050663948,49442.91,69048.53,19605.62,2265.71,30,0,Enviada
1869,683,14,7,1869,2017-05-20T00:08:49.306Z,0.023600000888109207,106302.69,164971.31,58668.62,7317.01,18,5,Aprovada
1870,739,34,5,1870,2020-09-29T23:02:45.342Z,0.008299999870359898,127515.86,225354.25,97838.39,2639.42,62,6,Aprovada
1871,590,70,2,1871,2017-03-22T16:06:08.559Z,0.011099999770522118,123221.61,233923.43,110701.82,1894.13,116,4,Aprovada
1872,250,66,9,1872,2010-07-12T20:45:13.572Z,0.01679999940097332,50444.17,73581.5,23137.33,1005.71,111,2,Enviada
1873,257,92,1,1873,2017-10-16T03:13:34.547Z,0.020999999716877937,161852.18,249861.53,88009.35,3774.76,111,4,Aprovada
1874,430,10,8,1874,2011-11-25T12:26:27.917Z,0.015799999237060547,49212.42,62907.29,13694.87,8661.57,6,6,Aprovada
1875,739,52,8,1875,2018-11-27T02:37:33.215Z,0.012900000438094139,34325.52,42686.5,8360.98,922.73,51,4,Enviada
1876,946,47,8,1876,2018-03-18T08:47:49.628Z,0.010900000110268593,8306,12792.88,4486.88,182.94,63,4,Validação documentos
1877,681,17,10,1877,2019-12-28T19:50:02.476Z,0.01940000057220459,93561.95,119164.66,25602.71,19815.4,5,6,Validação documentos
1878,497,77,9,1878,2012-11-14T14:47:16.648Z,0.023499999195337296,7571.34,14944.94,7373.6,198.28,98,5,Aprovada
1879,862,92,1,1879,2022-11-15T09:50:52.492Z,0.019999999552965164,67554.71,82447.2,14892.49,2230.52,47,4,Em análise
1880,276,68,9,1880,2017-04-26T17:01:29.912Z,0.01769999973475933,96678,145201.36,48523.36,9013.19,12,6,Enviada
1881,948,26,1,1881,2011-12-27T19:49:42.147Z,0.011599999852478504,165257.23,197463.97,32206.74,2743.87,104,5,Enviada
1882,140,100,7,1882,2015-05-17T22:00:49.189Z,0.021900000050663948,160008.95,239720.7,79711.75,4387.21,74,1,Em análise
1883,229,50,5,1883,2019-11-30T09:25:54.146Z,0.017899999395012856,76108.69,110868.75,34760.06,1888.9,72,1,Aprovada
1884,426,79,10,1884,2022-04-29T10:47:37.035Z,0.017999999225139618,114283.59,165395.17,51111.58,2649.04,84,6,Validação documentos
1885,686,20,9,1885,2019-12-15T07:55:53.899Z,0.013700000010430813,107738.25,127715.9,19977.65,2617.22,61,0,Em análise
1886,343,41,8,1886,2011-12-03T20:29:49.134Z,0.015699999406933784,23371.7,35639.5,12267.8,552.66,70,4,Aprovada
1887,124,76,2,1887,2017-10-22T01:53:12.525Z,0.01209999993443489,138029.24,165482.77,27453.53,2186.5,120,0,Em análise
1888,554,11,1,1888,2015-04-28T16:14:05.807Z,0.012900000438094139,129959.64,208266.59,78306.95,3090.57,61,2,Em análise
1889,968,42,7,1889,2022-08-20T09:36:07.035Z,0.013299999758601189,82225.72,117318.13,35092.41,2262,50,0,Aprovada
1890,658,69,8,1890,2016-12-19T19:32:37.489Z,0.009499999694526196,133443.05,157379.36,23936.31,6244.3,24,2,Validação documentos
1891,398,79,10,1891,2010-11-30T17:49:34.232Z,0.010400000028312206,6194.74,8492.16,2297.42,170.13,46,3,Aprovada
1892,360,5,8,1892,2017-01-27T12:52:31.499Z,0.017799999564886093,13203.61,21362.23,8158.62,286.83,97,1,Enviada
1893,751,37,8,1893,2014-08-07T03:19:11.344Z,0.008100000210106373,42194.94,64552.05,22357.11,967.81,54,4,Em análise
1894,404,33,7,1894,2010-08-16T17:17:15.515Z,0.019999999552965164,26532.97,35261.85,8728.88,799.79,55,0,Aprovada
1895,584,7,7,1895,2012-04-19T10:23:00.387Z,0.01549999974668026,48211.44,64098.04,15886.6,2507.98,23,3,Em análise
1896,662,98,3,1896,2010-11-25T13:09:31.503Z,0.019600000232458115,27541.28,45374.32,17833.04,1073.59,36,1,Em análise
1897,298,37,8,1897,2020-11-04T20:37:17.156Z,0.018200000748038292,84777.24,119679.43,34902.19,1874.83,96,0,Enviada
1898,741,63,5,1898,2017-10-17T21:17:04.743Z,0.01269999984651804,24571.23,34051.54,9480.31,433.13,101,5,Validação documentos
1899,153,45,4,1899,2019-10-01T13:02:47.793Z,0.019700000062584877,176126.5,233057.92,56931.42,5780.48,47,6,Aprovada
1900,904,93,9,1900,2018-06-01T07:49:24.369Z,0.008200000040233135,77585.43,101833.49,24248.06,1067.34,111,1,Enviada
1901,722,85,2,1901,2022-11-05T08:00:31.980Z,0.020999999716877937,53408.18,101595.31,48187.13,1735.54,50,5,Em análise
1902,613,25,10,1902,2019-06-22T20:14:42.199Z,0.018400000408291817,157194.43,202528.05,45333.62,27911.92,6,6,Em análise
1903,84,48,6,1903,2021-03-25T16:31:06.655Z,0.008100000210106373,56826.69,109436.1,52609.41,3801.13,16,4,Em análise
1904,256,6,8,1904,2018-07-17T17:52:12.296Z,0.013700000010430813,51948.87,63975.77,12026.9,1275.47,60,6,Enviada
1905,707,83,9,1905,2017-12-21T07:46:56.446Z,0.009499999694526196,120095.23,177069.09,56973.86,1912.51,96,1,Aprovada
1906,994,10,8,1906,2020-03-16T11:14:08.014Z,0.009999999776482582,94457.3,115458.48,21001.18,2211.08,56,6,Enviada
1907,327,30,10,1907,2017-08-17T04:36:11.192Z,0.012400000356137753,82041.98,117049.9,35007.92,28028.33,3,5,Validação documentos
1908,117,28,6,1908,2014-06-23T18:20:49.818Z,0.01730000041425228,184415.36,218541.05,34125.69,4076.06,89,4,Aprovada
1909,620,69,8,1909,2017-01-13T22:14:54.892Z,0.014499999582767487,41699.7,74068.06,32368.36,799.74,98,6,Validação documentos
1910,501,50,5,1910,2015-09-04T04:32:15.229Z,0.010700000450015068,55166.97,103472.02,48305.05,1038.07,79,1,Aprovada
1911,305,90,2,1911,2017-05-16T22:54:43.346Z,0.011300000362098217,106513.95,210624.51,104110.56,1704.39,109,4,Enviada
1912,482,48,6,1912,2020-12-08T15:32:05.148Z,0.011099999770522118,20791.43,33345.98,12554.55,21022.21,1,6,Validação documentos
1913,551,44,6,1913,2014-02-09T11:35:30.217Z,0.009499999694526196,125330.21,165694.14,40363.93,21588.38,6,3,Em análise
1914,41,43,5,1914,2014-03-22T04:04:38.205Z,0.015300000086426735,11017.85,14515.34,3497.49,827.61,15,4,Validação documentos
1915,870,13,3,1915,2014-01-01T17:11:00.011Z,0.017500000074505806,183251.83,218544.42,35292.59,5917.79,45,1,Em análise
1916,583,80,1,1916,2017-09-22T04:06:36.868Z,0.01549999974668026,6847.35,13177.43,6330.08,126.04,120,1,Em análise
1917,909,100,7,1917,2016-04-01T21:42:02.291Z,0.01889999955892563,11642.87,14518.18,2875.31,362,50,6,Em análise
1918,103,84,2,1918,2019-11-11T02:16:12.799Z,0.01810000091791153,140691.56,177452.66,36761.1,13148.99,12,3,Validação documentos
1919,187,47,8,1919,2020-09-05T18:17:59.037Z,0.011300000362098217,207295.94,244137,36841.06,4891.77,58,0,Validação documentos
1920,318,89,8,1920,2013-01-28T18:57:54.759Z,0.024299999698996544,13532.92,25299.45,11766.53,13861.77,1,4,Validação documentos
1921,703,8,8,1921,2011-07-23T18:37:55.769Z,0.01860000006854534,26589,49889.48,23300.48,652.4,77,5,Em análise
1922,538,26,1,1922,2019-01-25T04:58:30.586Z,0.012500000186264515,25474.17,45784.84,20310.67,462.21,94,6,Enviada
1923,999,15,5,1923,2016-01-16T12:30:33.713Z,0.008999999612569809,14427.21,18342.86,3915.65,449.97,38,3,Validação documentos
1924,578,87,9,1924,2021-09-07T06:54:19.780Z,0.024399999529123306,191640.6,231172.83,39532.23,8204.94,35,2,Enviada
1925,122,11,1,1925,2012-06-16T22:00:03.676Z,0.014299999922513962,77346.6,91787.86,14441.26,1501.25,94,0,Aprovada
1926,520,51,3,1926,2010-03-17T18:12:57.076Z,0.023600000888109207,95567.31,114624.33,19057.02,2504.14,99,0,Aprovada
1927,543,95,2,1927,2012-06-24T19:16:37.229Z,0.01979999989271164,141842.87,174893.5,33050.63,3605.14,77,5,Em análise
1928,704,19,4,1928,2016-01-08T10:38:54.780Z,0.023399999365210533,115844.38,160453.38,44609,4139.02,46,3,Em análise
1929,695,61,1,1929,2019-06-22T05:41:16.195Z,0.015799999237060547,51580.06,61097.68,9517.62,1520.09,49,3,Em análise
1930,676,87,9,1930,2015-06-24T05:38:26.390Z,0.022299999371170998,127123.82,238290.13,111166.31,3061.7,118,1,Aprovada
1931,595,50,5,1931,2017-08-01T14:59:47.929Z,0.02199999988079071,51918.79,93494.97,41576.18,1271.64,105,1,Validação documentos
1932,801,9,2,1932,2017-07-02T00:35:54.356Z,0.012299999594688416,884.41,1232.5,348.09,20.7,61,0,Em análise
1933,752,5,8,1933,2020-12-10T13:16:37.536Z,0.008799999952316284,124797.96,156496.48,31698.52,3567.15,42,0,Em análise
1934,710,14,7,1934,2021-06-07T07:25:26.646Z,0.00839999970048666,15046.68,19320.36,4273.68,510.59,34,2,Validação documentos
1935,959,17,10,1935,2016-12-27T07:26:59.246Z,0.02239999920129776,185959.22,247382.71,61423.49,25648.51,8,1,Validação documentos
1936,411,37,8,1936,2016-09-29T23:59:49.076Z,0.023600000888109207,90574.12,120278.89,29704.77,4247.04,30,2,Enviada
1937,347,27,10,1937,2016-03-07T14:16:27.916Z,0.022700000554323196,113379.37,199178.39,85799.02,5662.77,27,4,Aprovada
1938,531,29,2,1938,2015-04-20T12:56:33.408Z,0.011900000274181366,57562.88,81351.07,23788.19,1174.34,74,4,Enviada
1939,222,35,4,1939,2019-01-20T13:24:01.954Z,0.009700000286102295,119659.01,180103.82,60444.81,15617.62,8,2,Em análise
1940,198,4,6,1940,2020-05-17T09:11:54.922Z,0.024299999698996544,107628.16,177117.71,69489.55,2897.59,97,6,Validação documentos
1941,634,24,2,1941,2015-08-30T11:05:16.511Z,0.013299999758601189,70638.94,113989.59,43350.65,2596.2,34,4,Validação documentos
1942,843,94,2,1942,2011-12-07T20:33:27.994Z,0.01510000042617321,8608.83,16562.67,7953.84,174.65,91,3,Aprovada
1943,889,9,2,1943,2012-05-15T02:10:29.090Z,0.01080000028014183,30706.64,36698.02,5991.38,1886.28,18,2,Validação documentos
1944,9,45,4,1944,2012-08-09T14:46:33.288Z,0.008200000040233135,2556.87,3485.1,928.23,139.14,20,3,Aprovada
1945,927,47,8,1945,2011-04-24T21:37:03.856Z,0.02250000089406967,117981.95,169325.23,51343.28,2899.93,111,5,Enviada
1946,500,97,10,1946,2018-09-02T02:56:42.712Z,0.009200000204145908,69025.91,112575.38,43549.47,1000.34,110,3,Aprovada
1947,80,9,2,1947,2014-01-07T21:07:47.866Z,0.020500000566244125,108533.18,177027.59,68494.41,4292.33,36,4,Em análise
1948,586,13,3,1948,2020-08-03T08:12:47.176Z,0.020600000396370888,15600.75,26829.61,11228.86,372.98,97,2,Validação documentos
1949,454,51,3,1949,2013-10-15T08:21:11.673Z,0.017999999225139618,46635.54,59956.54,13321,1213.18,66,0,Aprovada
1950,633,64,10,1950,2011-11-15T02:03:35.715Z,0.02410000003874302,53831.47,88004.22,34172.75,4575.9,14,1,Validação documentos
1951,156,61,1,1951,2017-12-23T17:32:14.357Z,0.016699999570846558,47927.44,84838.85,36911.41,927.5,120,2,Em análise
1952,765,9,2,1952,2018-01-24T15:34:34.205Z,0.017100000753998756,170460.06,203122.95,32662.89,3707.31,91,4,Aprovada
1953,382,35,4,1953,2012-07-12T12:29:46.975Z,0.015599999576807022,32461.79,55936.49,23474.7,727.21,77,3,Enviada
1954,423,17,10,1954,2022-03-23T14:21:05.569Z,0.0142000000923872,27687.19,48006.63,20319.44,1534.04,21,4,Validação documentos
1955,251,8,8,1955,2012-03-17T11:11:51.764Z,0.00989999994635582,104445.31,196159.12,91713.81,4910.75,24,1,Validação documentos
1956,664,49,5,1956,2021-12-07T19:49:13.849Z,0.01860000006854534,8529.27,11518.86,2989.59,241.61,58,5,Em análise
1957,767,49,5,1957,2020-01-28T07:54:52.954Z,0.016499999910593033,86931.56,116762.35,29830.79,1673,119,4,Aprovada
1958,682,74,9,1958,2022-06-10T12:45:38.665Z,0.011699999682605267,123380.22,240070.24,116690.02,3483.68,46,1,Enviada
1959,428,71,7,1959,2012-11-14T13:51:08.559Z,0.015300000086426735,32201,44751.32,12550.32,1734.88,22,4,Aprovada
1960,63,73,3,1960,2011-12-21T00:01:04.518Z,0.014700000174343586,7590.49,12190.28,4599.79,209.82,52,5,Aprovada
1961,721,66,9,1961,2019-05-01T21:35:49.719Z,0.009499999694526196,52714.1,79304.86,26590.76,977.02,76,5,Enviada
1962,974,15,5,1962,2010-10-20T14:57:16.062Z,0.01899999938905239,90416.02,114826.99,24410.97,2397.15,67,1,Validação documentos
1963,857,99,9,1963,2018-03-28T03:03:00.732Z,0.024299999698996544,111108.69,211065.62,99956.93,4586.54,37,3,Enviada
1964,584,17,10,1964,2016-02-01T19:07:54.590Z,0.01940000057220459,146405.96,247896.77,101490.81,3338.51,99,5,Validação documentos
1965,999,85,2,1965,2014-09-27T03:42:26.257Z,0.01119999960064888,123690.28,236927.68,113237.4,2062.48,100,6,Enviada
1966,857,24,2,1966,2022-05-16T07:58:53.605Z,0.02370000071823597,50901.13,69628.31,18727.18,10915.34,5,5,Em análise
1967,147,27,10,1967,2016-08-25T14:18:58.324Z,0.010200000368058681,111009.53,214187.92,103178.39,4882.35,26,6,Enviada
1968,810,46,9,1968,2010-05-04T14:56:37.774Z,0.019500000402331352,171887.7,225210.91,53323.21,6689.61,36,3,Enviada
1969,219,26,1,1969,2022-06-10T06:23:03.466Z,0.014999999664723873,41117.65,53513.95,12396.3,1055.08,59,3,Em análise
1970,334,37,8,1970,2016-01-18T03:42:40.431Z,0.011599999852478504,26901.29,37712.14,10810.85,480.16,91,0,Em análise
1971,832,60,1,1971,2012-06-07T05:18:40.583Z,0.01119999960064888,39294.81,53661.49,14366.68,690.83,91,5,Em análise
1972,431,55,5,1972,2019-03-29T13:08:06.144Z,0.017100000753998756,125135.29,197645.54,72510.25,3231.62,64,1,Validação documentos
1973,895,80,1,1973,2022-02-03T12:35:07.089Z,0.019300000742077827,40414.22,74483.35,34069.13,1198.98,55,3,Em análise
1974,142,15,5,1974,2016-06-21T16:26:36.778Z,0.008299999870359898,104079.23,206331.77,102252.54,2781.1,45,3,Em análise
1975,844,47,8,1975,2020-11-19T12:21:21.639Z,0.008299999870359898,155628.18,243741.86,88113.68,2718.28,78,2,Validação documentos
1976,706,35,4,1976,2012-11-06T13:35:05.490Z,0.021800000220537186,41369.64,80716.7,39347.06,975.17,120,1,Em análise
1977,917,79,10,1977,2022-11-24T23:13:42.952Z,0.021299999207258224,8928.4,17318.81,8390.41,323.77,42,0,Em análise
1978,122,49,5,1978,2019-12-27T15:01:08.661Z,0.012900000438094139,75224.83,125898.18,50673.35,8066.46,10,0,Em análise
1979,87,14,7,1979,2014-12-21T10:46:06.512Z,0.01889999955892563,17143.11,24904.88,7761.77,509.3,54,1,Enviada
1980,222,60,1,1980,2014-02-16T11:48:11.382Z,0.01850000023841858,134845.23,186466.61,51621.38,3087.77,90,5,Em análise
1981,668,40,6,1981,2013-03-19T00:41:16.443Z,0.02199999988079071,77561.8,139203.95,61642.15,1986.6,90,1,Enviada
1982,349,30,10,1982,2015-07-20T21:52:51.590Z,0.02319999970495701,75509.19,141102.82,65593.63,4421.15,22,3,Enviada
1983,34,1,4,1983,2017-12-05T19:14:59.190Z,0.00839999970048666,78957.5,155466.54,76509.04,1170.21,100,6,Em análise
1984,14,66,9,1984,2014-01-11T11:09:12.670Z,0.009100000374019146,107283.04,189211.15,81928.11,1751.19,90,3,Aprovada
1985,29,28,6,1985,2017-08-18T03:59:04.746Z,0.021800000220537186,132171.58,206030.22,73858.64,3287.16,97,3,Validação documentos
